0.426666667,60.74664399,60.75,2.06819315,3.598656081,121.4768399,354.6622222,0.887301643,0.936454291,183.2729107,0.831800824,65.09732443,402.5246327,76.33494027,10,0.75,1.904204769,0.916277662,123,3,8,71.33333333,19,3,2.484,3,3.522828356
0.428,42.5654195,42.57,2.456731208,4.274712302,129.6179256,390.2,0.932090687,0.994061642,192.2453282,0.881025494,28.56482345,414.3839722,75.75453198,37,0.538461538,2.123185403,0.670736963,92,12,9,13.33333333,26,4,3.375,4,3.758919843
0.428,60.4331746,60.43,3.640817897,6.335023141,212.2606712,327.06,1.27513748,0.825137497,333.5321991,1.409599389,93.34135117,399.5617657,72.38730538,14,0.8,2.327981197,0.910243254,214,4,5,93,27,4,3.56,4,6.155559466
0.432,45.2299093,45.23,2.193760013,3.817142422,130.3684181,327.06,0.94066748,0.959388659,182.0118018,0.819012256,58.83426799,419.6485977,72.43937097,3,0.5,1.371090418,1.209951722,98,1,9,171,21,3,2.81,3,3.780684124
0.432,45.2299093,45.23,2.590784919,4.507965759,152.4776819,399.645,1.28121321,1.29334016,261.7328457,1.239471296,51.49009717,399.8997374,80.19314424,6,0.166666667,1.777871557,1.023785253,115,2,5,100,25,3,3.185,3,4.421852776
0.433,45.41276644,45.41,2.732832326,4.755128248,138.9553054,376.8066406,1.005602912,1.086416822,116.3958071,0.913334625,16.14117623,305.5545197,83.60568762,49,0.558823529,2.380467719,0.625900762,105,16,7,11.4375,28,4,3.67,4,4.029703855
0.433230769,20.08343915,58.55,2.335960037,4.064570465,127.0561341,398.7745562,0.796721852,0.860775777,91.83242872,0.698831009,20.79424111,384.3284798,79.96997455,35,0.321428571,2.044965004,0.445537088,128,13,4,17.07692308,21,3,2.632,3,3.684627888
0.434285714,59.1531746,59.15,1.833322815,3.189981698,104.3462812,397.3608163,1.144602134,1.279308999,136.3072675,1.015640577,36.68268081,419.4591996,86.1598172,21,0.0625,1.928392122,0.548261397,103,7,6,25.57142857,16,2,2.052,2,3.026042156
0.436,44.99480726,44.99,1.329237719,2.312873631,73.57170815,327.06,0.936699358,0.993358228,106.0731759,0.822309814,26.97704109,397.507008,92.12840264,20,0.888888889,2.193232525,0.576892659,55,8,9,12,12,2,1.69,2,2.133579536
0.436255732,54.76460317,54.76,2.407904853,4.189754444,134.1163299,353.3729086,0.97155613,0.967920292,102.6588217,0.818424413,39.44502135,347.5233764,73.46326084,34,0.666666667,2.959120215,0.890495228,122,9,10,23.66666667,25,3,3.2,3,3.889373567
0.437,60.72052154,60.72,2.353252574,4.094659479,124.9364581,392.1872656,1.051263344,1.053037424,113.4513419,0.902921728,50.31278796,398.6695137,77.76307465,61,0.411764706,2.396827544,0.895226739,126,16,7,13.75,23,3,3,3,3.623157285
0.437333333,60.40705215,60.41,2.100648472,3.655128342,123.3014292,327.06,0.983157121,0.950248774,182.2861862,0.8846063,69.21271778,419.1148538,72.17257506,9,0.75,1.932212885,0.887632334,124,3,10,72,21,3,2.81,3,3.575741446
0.438123205,60.4331746,60.43,2.131366149,3.708577099,108.4127084,369.5762142,1.036208527,1.061698177,210.5862639,0.99789568,44.04632544,395.7888447,74.81121428,74,0.577777778,2.897399959,0.794160031,109,21,7,9.047619048,20,3,2.5,3,3.143968545
0.438887431,45.85684807,44.96,2.575991092,4.482224501,133.8498238,344.9641141,0.887956824,0.925716009,96.45358363,0.725103897,44.05198491,399.3263385,76.58149982,47,0.677419355,2.540471015,0.750431688,102,14,8,12.71428571,26,4,3.385,4,3.88164489
0.44,45.54337868,45.54,2.212443731,3.849652092,117.3568528,379.94625,1.033803225,1.088820643,207.605384,0.942680153,40.81601796,394.7384706,80.62512445,36,0.576923077,2.216494087,0.776267024,89,12,7,12.91666667,20,3,2.57,3,3.40334873
0.44,45.38664399,45.39,1.704511106,2.965849324,100.2877441,390.2,1.13541309,1.121280873,119.5814954,0.966660112,53.10543153,413.2808097,84.3206797,5,0.333333333,1.663006807,0.981582344,76,2,6,66,16,2,2.02,2,2.908344579
0.4416,60.56378685,60.56,1.792413517,3.11879952,103.6240036,327.06,0.716740339,0.526869981,169.4924796,0.805397691,54.72887048,351.412091,71.01883805,16,0.833333333,2.487270482,0.844748195,105,5,4,36.4,14,2,1.844,2,3.005096106
0.441738662,45.2299093,45.23,2.023126021,3.520239276,116.6454267,327.06,1.04020371,1.058902661,113.087634,0.897521628,45.91002247,398.5707407,79.93597736,14,0.727272727,2.337270234,0.864046528,88,4,7,38.25,18,3,2.236,3,3.382717374
0.442105263,60.6421542,60.64,2.464209874,4.28772518,127.37242,376.6350139,1.064935759,1.100035566,215.4358083,1.024968045,44.15270847,396.323002,79.04882563,65,0.525,2.641189196,0.693197297,129,19,7,11.78947368,25,3,3.175,3,3.693800179
0.442105263,30.49087302,59.89,2.371785897,4.126907461,122.704893,381.8104155,1.044471298,1.095851676,213.047928,0.986204277,39.7478844,399.4498704,82.78066689,61,0.525,2.749421294,0.774164113,125,19,7,11.42105263,22,3,2.93,3,3.558441896
0.442181818,60.98174603,60.98,2.762699314,4.807096806,126.097655,350.1312397,1.163924082,1.222577024,129.0069305,1.002898031,44.35423996,396.3735234,80.70263534,110,0.676470588,2.766211472,0.723139452,128,33,6,6.757575758,26,4,3.37,4,3.656831995
0.442352941,60.5899093,60.59,2.728996302,4.748453565,143.4175306,380.6514879,1.019983906,1.07680604,210.5342216,0.971277747,41.39916381,393.7047411,82.490417,50,0.555555556,2.367993895,0.582555197,145,17,7,14.82352941,28,4,3.74,4,4.159108388
0.4424,14.90248677,42.52,2.179645729,3.792583569,104.896479,366.005,0.863130474,0.93746784,182.2958789,0.816918995,32.72455231,328.1093318,78.13588226,66,0.738095238,2.594717201,0.703918247,78,20,8,6.8,19,3,2.37,3,3.041997891
0.448,45.2299093,45.23,2.002039972,3.48354955,118.9325919,394.34,1.069872355,1.171999816,122.274009,0.921979484,28.50625153,390.1112364,71.7068929,4,0.015,1.253687639,1.089391889,90,1,7,156,18,3,2.276,3,3.449045166
0.448,60.01521542,60.02,3.261894423,5.675696295,191.3307907,399.5155556,1.567398983,1.805483885,360.3600962,1.601319284,82.04392469,403.4450645,86.31665303,11,0.125,1.722567626,0.762434299,191,3,5,111,28,4,3.6,4,5.548592931
0.448,60.5899093,60.59,2.316526186,4.030755563,134.8807729,348.37625,0.965170161,0.911646891,184.0116143,1.033439835,59.76880421,398.4448349,71.6642767,10,0.6,2.07526652,0.810825879,136,4,7,59.25,23,3,3,3,3.911542413
0.449454545,30.43862812,59.89,2.895701843,5.038521206,131.4119672,352.42382,1.202038799,1.225264748,130.812634,1.028375593,48.10996563,399.386088,80.70618243,101,0.602941176,2.701847077,0.664097433,133,33,5,7.03030303,26,4,3.37,4,3.810947049
0.451407751,59.96297052,58.92,2.43480307,4.236557342,133.9907394,385.3102836,0.991099813,1.031005485,206.0631792,0.945950099,40.61084753,395.664323,74.67463616,33,0.44,2.445275751,0.675593217,134,11,7,21.18181818,25,3,3.175,3,3.885731443
0.455,45.41276644,45.41,2.351132131,4.090969908,118.4537029,379.94625,0.727906481,0.701610683,145.568238,0.709098599,45.81668032,398.0541641,77.86374101,50,0.529411765,2.48854769,0.768941492,90,16,4,9.75,19,3,2.482,3,3.435157385
0.456179563,45.62174603,45.62,2.369462166,4.122864169,119.4227827,375.7088889,1.06918045,1.086205696,218.666535,1.032051227,45.72985647,397.8245266,77.97566168,59,0.6,2.781121135,0.873042474,91,16,7,9.875,22,3,2.93,3,3.463260698
0.456350907,60.35480726,60.35,2.847571585,4.954774558,165.6868848,393.5735802,1.089483919,1.098872284,220.3732461,1.044011353,45.64409052,417.6940859,78.31384942,14,0.363636364,1.941240062,0.739074824,167,4,7,72.5,29,4,3.8,4,4.804919661
0.456888889,30.12515873,59.34,2.344373707,4.07921025,131.0624086,386.0980247,1.141758516,1.211108433,125.1846657,0.926283949,46.37215852,399.8845364,80.41726519,27,0.45,2.125096515,0.75129028,132,9,6,25.44444444,21,3,2.8,3,3.800809849
0.458666667,45.41276644,45.41,1.670489627,2.906651951,94.15550745,390.2,1.041577513,1.01197955,111.4229378,0.92243856,53.72285016,399.4073727,80.28669898,17,0.357142857,2.043352634,0.665242467,71,6,7,20.66666667,16,2,2.14,2,2.730509716
0.458666667,60.27643991,60.28,1.678265474,2.920181925,98.39722604,394.34,1.064488545,1.147272961,118.9760627,0.910817224,21.69656152,243.9338416,84.01837732,11,0.015,1.524650001,0.691870079,99,3,7,57.33333333,16,2,2.14,2,2.853519555
0.459034483,20.14439153,58.67,2.74420886,4.774923416,128.3834705,342.1554816,1.153641115,1.188331956,127.4163758,0.982172437,47.04950524,397.6362091,80.48835206,96,0.65,2.692173141,0.573733869,129,29,6,7.75862069,26,4,3.31,4,3.723120645
0.4592,30.04679138,59.21,2.412688779,4.198078476,133.6995131,372.024,1.256273526,0.837860252,93.81838658,0.870613674,110.4994321,406.164665,77.02912643,26,0.636363636,2.359892177,0.573232041,134,10,5,23.3,21,3,2.8,3,3.877285881
0.459227473,22.693322,44.35,2.445497531,4.255165703,118.5218794,378.3649836,1.041245084,1.092814712,212.8613852,0.968030849,40.81506277,396.674695,82.77680531,61,0.512195122,2.371371717,0.72962791,90,19,7,8.210526316,23,3,3.025,3,3.437134502
0.460269274,45.2821542,45.28,1.256821994,2.18687027,72.34333541,398.5187654,0.836439689,0.909186682,95.64566367,0.735173248,23.896723,390.7187122,80.21437679,12,0.090909091,1.754880934,0.690930077,55,4,6,23.75,13,2,1.78,2,2.097956727
0.464,44.83807256,44.84,1.858552962,3.233882153,109.2052232,390.2,1.119863937,1.110963362,222.5329888,1.057722129,54.82883545,398.1330073,86.56338283,6,0.166666667,1.739038371,0.97696853,82,2,6,71,16,2,2.052,2,3.166951474
0.464,29.86393424,58.86,2.856210554,4.969806365,163.3847137,394.9872222,0.951534578,0.901641494,186.0792712,0.92022307,52.0809862,404.4752529,75.41002168,14,0.642857143,1.766323475,0.580656654,163,6,10,47.16666667,29,4,3.96,4,4.738156696
0.464,45.46501134,45.47,2.38535535,4.150518309,137.2787365,398.83625,1.631823869,1.702604549,367.8266787,1.631616509,58.08967128,413.4787284,80.05980832,9,0.015,1.594736292,0.637137536,104,4,5,45.25,21,3,2.8,3,3.981083358
0.464695652,20.19663643,58.24,2.268818817,3.947744741,112.1160855,369.9973535,1.002880181,1.042156502,203.8751163,0.946506441,38.49506526,396.9568369,84.80472423,79,0.583333333,2.806404804,0.774661428,113,23,7,8.565217391,22,3,2.85,3,3.251366478
0.466666667,60.5899093,60.59,1.80001993,3.132034679,103.0102105,399.645,0.969306008,0.997318869,200.664391,0.923301813,45.78781188,399.4369072,84.13555894,18,0.214285714,1.994418394,0.652705912,104,6,10,30.16666667,19,3,2.452,3,2.987296104
0.4672,45.46501134,45.47,2.531831797,4.405387328,144.104751,382.292,1.064806125,1.040216664,112.419562,1.062497565,32.74402631,292.8155507,74.65079699,16,0.416666667,2.440595565,0.949063436,109,5,7,38,26,4,3.385,4,4.179037779
0.468164486,60.66827664,59.7,2.441248858,4.247773012,117.0866995,381.2676543,0.919556021,0.973210505,104.7385268,0.834913269,21.3304062,326.8474365,79.01889496,89,0.464285714,2.66637362,0.826783047,118,26,9,7.923076923,23,3,3.055,3,3.395514285
0.468294785,45.46501134,44.53,2.068744851,3.599616041,102.3902178,327.06,1.136193912,1.150972208,121.8941539,0.93732076,49.31623971,398.5760992,80.23386209,56,0.684210526,2.577942217,0.613356427,78,17,6,7.941176471,16,2,2.004,2,2.969316317
0.468571429,30.1643424,59.51,2.840888726,4.943146384,161.1859758,384.7922449,1.242078065,1.282784952,249.1735552,1.191162843,49.45820835,408.6423243,81.17913657,22,0.5,2.615725635,0.931738471,162,7,5,40.28571429,28,4,3.6,4,4.674393299
0.468571429,22.693322,44.44,1.719771187,2.992401865,95.72921027,394.4036735,1.054867646,1.096480144,116.0271065,0.885018912,44.82365957,397.4760678,82.4371488,22,0.4375,2.012858529,0.657532128,72,7,7,18,16,2,2.14,2,2.776147098
0.469637944,60.14582766,60.15,1.477462868,2.570785391,86.57120126,351.1204082,1.159599822,1.253354833,135.5703876,1.033167353,16.67855627,252.9857536,114.4661011,9,0.666666667,2.050942284,0.856014997,87,3,6,50.33333333,14,2,1.86,2,2.510564837
0.469662398,60.72052154,60.72,2.212266569,3.84934383,115.2822773,370.3644898,0.938873224,0.993832311,106.3784811,0.816276974,25.75773062,399.7100632,76.92139836,53,0.72972973,2.152360931,0.467026662,117,17,9,11.94117647,21,3,2.77,3,3.343186041
0.471111111,60.01521542,60.02,1.792911049,3.119665226,99.9746474,393.5735802,0.942952512,0.960300611,102.6639038,0.831609196,39.16440423,397.2992034,77.7664576,28,0.2,2.226823594,0.653003062,100,9,9,19.33333333,19,3,2.372,3,2.899264775
0.472,15.13758881,43.59,2.765249213,4.81153363,124.5282518,345.0796181,1.161000866,1.188148119,125.1262645,0.960240528,52.61012538,396.8893409,89.23706189,76,0.72,2.671187128,0.688614001,94,24,6,6.833333333,26,4,3.37,4,3.611319302
0.472,60.32868481,60.33,2.109758715,3.670980164,124.6047615,390.2,1.044096178,1.036670672,109.1297051,0.832325647,60.95884186,399.8783869,80.02525455,6,0.333333333,1.766561941,1.011543664,125,2,7,109,21,3,2.65,3,3.613538082
0.472666667,30.42556689,59.75,2.240475902,3.89842807,109.3680923,375.7088889,1.045318149,1.121085071,216.0787241,0.996223619,40.8728434,395.7757376,80.20836064,77,0.58,2.600448123,0.841772432,111,24,7,8.041666667,20,3,2.5,3,3.171674675
0.474181818,59.72786848,59.73,2.277264282,3.962439851,124.703527,356.8464463,1.00735005,1.052226496,229.9727455,1.029094611,62.45052909,397.7734963,62.96876562,38,0.708333333,2.814489136,0.84095986,124,11,7,19.63636364,23,3,3,3,3.616402284
0.474666667,60.14582766,60.15,1.656030014,2.881492225,92.3043934,394.34,0.97934084,0.945093291,197.0570788,0.972556329,42.84051135,353.4558926,95.02962963,32,0.015,1.794443964,0.4411906,93,9,10,17.88888889,19,3,2.34,3,2.676827409
